Transaction_date,Product,Price,Payment_Type,Name,City,Country,Account_Created,Last_Login,Longitude,Latitude,US Zip,Price Squared
01/06/2009 14:08,   Product1,   1200,   Mastercard,   Kim,   Brussels,   Belgium,   12/18/08 7:04,   2/21/2009 10:49,   4.3333333,   50.8333333,   , 1440000
01/06/2009 06:31,   Product1,   1200,   Visa,   mike,   La Louviere,   Belgium,   1/3/2009 05:24,   2/24/2009 08:32,   4.1833333,   50.4666667,   , 1440000
01/12/2009 06:40,   Product1,   1200,   Visa,   Dez,   Al 'Adliyah,   Bahrain,   1/10/2009 12:50,   1/15/2009 04:46,   50.5405556,   26.2172222,   , 1440000
01/16/2009 01:51,   Product1,   1200,   Visa,   Angela,   Vienna,   Austria,   1/16/2009 01:38,   1/24/2009 05:39,   16.3666667,   48.2,   , 1440000
01/24/2009 08:21,   Product1,   1200,   Mastercard,   corina,   Neustift am Walde,   Austria,   7/19/05 12:42,   1/25/2009 14:22,   16.3,   48.25,   , 1440000
01/24/2009 08:25,   Product1,   1200,   Mastercard,   manon,   Neustift am Walde,   Austria,   7/19/05 12:42,   1/25/2009 14:22,   16.3,   48.25,   , 1440000
01/06/2009 05:10,   Product1,   1200,   Visa,   Astrid,   Altlengbach,   Austria,   6/24/08 0:49,   2/6/2009 00:37,   15.9166667,   48.15,   , 1440000
01/21/2009 14:34,   Product1,   1200,   Mastercard,   Tamara,   Klosterneuburg,   Austria,   1/21/2009 14:12,   2/11/2009 03:19,   16.3166667,   48.3,   , 1440000
01/25/2009 11:52,   Product2,   3600,   Mastercard,   Gloria Gail,   WalcProduct3ee,   Austria,   1/25/2009 05:03,   2/27/2009 05:37,   12.3166667,   47.65,   , 12960000
01/05/2009 13:23,   Product1,   1200,   Visa,   Macy,   Inner City,   Austria,   1/5/2009 11:28,   3/1/2009 02:28,   16.3666667,   48.2166667,   , 1440000
01/03/2009 14:44,   Product1,   1200,   Visa,   Gouya,   Echuca,   Australia,   9/25/05 21:13,   1/3/2009 14:22,   144.75,   -36.1333333,   , 1440000
01/05/2009 20:00,   Product2,   3600,   Visa,   James,   Burpengary,   Australia,   12/10/08 19:53,   1/8/2009 17:58,   152.95,   -27.1666667,   , 12960000
01/06/2009 01:20,   Product1,   1200,   Mastercard,   Frank,   Melbourne,   Australia,   1/2/2009 17:51,   1/10/2009 18:27,   144.9666667,   -37.8166667,   , 1440000
01/11/2009 02:04,   Product1,   1200,   Visa,   chris,   Gold Coast,   Australia,   1/11/2009 00:33,   1/11/2009 02:11,   153.4333333,   -28,   , 1440000
01/12/2009 01:37,   Product1,   1200,   Visa,   IMAN,   Brisbane,   Australia,   1/12/2009 01:26,   1/15/2009 17:54,   153.0166667,   -27.5,   , 1440000
01/04/2009 01:38,   Product1,   1200,   Amex,   jeremy,   Charlestown,   Australia,   7/15/08 21:04,   1/20/2009 01:08,   151.6666667,   -32.95,   , 1440000
01/20/2009 03:51,   Product1,   1200,   Visa,   Elizabeth,   The Grange,   Australia,   11/12/08 3:34,   1/20/2009 13:11,   152.4166667,   -24.8166667,   , 1440000
01/09/2009 14:51,   Product1,   1200,   Visa,   Bob,   Sydney,   Australia,   1/7/2009 18:15,   1/21/2009 00:29,   151.2166667,   -33.8833333,   , 1440000
01/16/2009 18:36,   Product1,   1200,   Visa,   Elizabeth,   Wollongong,   Australia,   11/1/08 16:32,   1/21/2009 01:49,   150.8833333,   -34.4333333,   , 1440000
01/02/2009 02:28,   Product1,   1200,   Mastercard,   Morgan,   Coomera,   Australia,   5/3/08 4:14,   1/21/2009 16:37,   153.3,   -27.8833333,   , 1440000
01/11/2009 22:22,   Product2,   3600,   Visa,   STEPHANIE,   Mona Vale,   Australia,   12/30/08 17:48,   1/21/2009 22:33,   151.3,   -33.6666667,   , 12960000
01/07/2009 10:03,   Product1,   1200,   Mastercard,   Emma,   Sydney,   Australia,   12/1/08 6:09,   1/27/2009 20:18,   151.2166667,   -33.8833333,   , 1440000
01/18/2009 03:46,   Product1,   1200,   Visa,   Marina,   Nerang,   Australia,   1/18/2009 00:54,   1/27/2009 23:52,   153.3333333,   -27.9833333,   , 1440000
01/01/2009 08:09,   Product1,   1200,   Mastercard,   Nicole,   South Melbourne,   Australia,   12/30/08 0:55,   1/31/2009 05:40,   144.9666667,   -37.8333333,   , 1440000
01/30/2009 17:33,   Product1,   1200,   Visa,   nina,   Warwick,   Australia,   1/25/2009 22:36,   2/2/2009 06:13,   152.0166667,   -28.2333333,   , 1440000
01/04/2009 16:59,   Product1,   1200,   Visa,   Amy,   Parramatta,   Australia,   1/3/2009 22:35,   2/5/2009 22:44,   151,   -33.8166667,   , 1440000
01/02/2009 22:44,   Product2,   3600,   Visa,   eva,   Gisborne,   Australia,   12/3/06 15:36,   2/6/2009 20:03,   144.5833333,   -37.4833333,   , 12960000
01/26/2009 20:18,   Product1,   1200,   Mastercard,   John,   Griffith,   Australia,   1/15/07 20:37,   2/7/2009 18:04,   146.0333333,   -34.2833333,   , 1440000
01/08/2009 23:40,   Product1,   1200,   Visa,   Jacob,   Lindfield,   Australia,   1/8/2009 17:52,   2/9/2009 18:31,   151.1666667,   -33.7833333,   , 1440000
01/24/2009 18:30,   Product1,   1200,   Visa,   Ruangrote,   Melbourne,   Australia,   7/17/08 5:19,   2/10/2009 02:12,   144.9666667,   -37.8166667,   , 1440000
01/14/2009 06:35,   Product1,   1200,   Visa,   Eric,   Melbourne,   Australia,   7/25/08 7:02,   2/11/2009 02:05,   144.9666667,   -37.8166667,   , 1440000
01/31/2009 23:09,   Product1,   1200,   Diners,   Dawn,   Vaucluse,   Australia,   9/13/04 22:55,   2/11/2009 03:09,   151.2833333,   -33.8666667,   , 1440000
01/24/2009 03:25,   Product1,   1200,   Visa,   Michelle,   Lyndoch,   Australia,   9/26/08 19:23,   2/11/2009 15:05,   138.8833333,   -34.6166667,   , 1440000
01/12/2009 23:35,   Product1,   1200,   Visa,   Lisa,   Perth,   Australia,   5/8/06 23:41,   2/12/2009 03:46,   115.8333333,   -31.9333333,   , 1440000
01/01/2009 21:40,   Product1,   1200,   Mastercard,   Tina,   Anglesea,   Australia,   10/20/08 18:27,   2/12/2009 14:58,   144.1666667,   -38.4166667,   , 1440000
01/22/2009 14:32,   Product1,   1200,   Visa,   Sara,   Perth City,   Australia,   9/5/08 7:18,   2/13/2009 03:50,   115.8333333,   -31.9333333,   , 1440000
01/23/2009 05:14,   Product1,   1200,   Visa,   Ellen Walton,   Melbourne,   Australia,   12/16/07 17:05,   2/13/2009 15:28,   144.9666667,   -37.8166667,   , 1440000
01/03/2009 14:17,   Product2,   3600,   Visa,   Kees en Valesca,   Scamander,   Australia,   1/3/2009 13:53,   2/14/2009 20:11,   148.2572222,   -41.465,   , 12960000
01/04/2009 17:34,   Product1,   1200,   Mastercard,   Dean,   Rockingham,   Australia,   10/20/07 19:09,   2/15/2009 02:14,   115.7166667,   -32.2833333,   , 1440000
01/19/2009 01:52,   Product1,   1200,   Amex,   Kirsten,   Melbourne,   Australia,   4/24/07 4:36,   2/17/2009 01:20,   144.9666667,   -37.8166667,   , 1440000
01/14/2009 00:03,   Product2,   3600,   Mastercard,   Piret,   Bunbury,   Australia,   6/16/08 18:22,   2/17/2009 19:31,   115.6333333,   -33.3333333,   , 12960000
01/20/2009 13:54,   Product1,   1200,   Mastercard,   Elisabeth,   Birkdale,   Australia,   12/20/05 23:05,   2/18/2009 23:07,   153.2166667,   -27.4833333,   , 1440000
01/23/2009 21:35,   Product1,   1200,   Visa,   Ann,   Brisbane,   Australia,   4/21/07 19:33,   2/18/2009 23:12,   153.0166667,   -27.5,   , 1440000
01/06/2009 02:41,   Product1,   1200,   Visa,   Polyxene,   Perth,   Australia,   11/20/05 23:46,   2/24/2009 16:04,   115.8333333,   -31.9333333,   , 1440000
01/02/2009 17:24,   Product2,   3600,   Diners,   clara,   Perth,   Australia,   1/1/2009 21:20,   2/27/2009 18:43,   115.8333333,   -31.9333333,   , 12960000
01/04/2009 18:57,   Product1,   1200,   Mastercard,   KELI,   Worongary,   Australia,   12/23/08 15:17,   2/28/2009 14:00,   153.35,   -28.05,   , 1440000
01/23/2009 12:42,   Product2,   3600,   Mastercard,   Anke,   Avalon,   Australia,   3/3/08 17:38,   2/28/2009 22:26,   151.3333333,   -33.6333333,   , 12960000
01/07/2009 19:48,   Product2,   3600,   Mastercard,   TRICIA,   Sydney,   Australia,   9/21/08 20:49,   3/1/2009 00:14,   151.2166667,   -33.8833333,   , 12960000
01/25/2009 05:57,   Product1,   1200,   Amex,   pamela,   Ayacucho,   Argentina,   1/24/2009 09:29,   2/10/2009 06:38,   -58.4833333,   -37.15,   , 1440000
